Tijd (s),Setpoint (m),Hoogte (m),Fout,Fout_Integratie,Fout_Afgeleide,PWM
24.550000,0.526426,0.521431,0.005022,0.138513,-0.002761,0.442911
24.560000,0.526426,0.521458,0.004995,0.138563,-0.002746,0.442911
24.570000,0.526426,0.521485,0.004968,0.138612,-0.002731,0.442911
24.580000,0.526426,0.521512,0.004940,0.138662,-0.002716,0.442911
24.590000,0.526426,0.521539,0.004913,0.138711,-0.002701,0.442911
24.600000,0.526426,0.521566,0.004886,0.138760,-0.002686,0.442912
24.610000,0.526426,0.521593,0.004860,0.138808,-0.002672,0.442912
24.620000,0.526426,0.521619,0.004833,0.138857,-0.002657,0.442912
24.630000,0.526426,0.521645,0.004807,0.138905,-0.002643,0.442912
24.640000,0.526426,0.521671,0.004781,0.138952,-0.002628,0.442912
24.650000,0.526426,0.521697,0.004754,0.139000,-0.002614,0.442912
24.660000,0.526426,0.521723,0.004728,0.139047,-0.002599,0.442913
24.670000,0.526426,0.521749,0.004703,0.139094,-0.002585,0.442913
24.680000,0.526426,0.521775,0.004677,0.139141,-0.002571,0.442913
24.690000,0.526426,0.521800,0.004651,0.139188,-0.002557,0.442913
24.700000,0.526426,0.521825,0.004626,0.139234,-0.002543,0.442913
24.710000,0.526426,0.521850,0.004601,0.139280,-0.002529,0.442913
24.720000,0.526426,0.521875,0.004575,0.139326,-0.002515,0.442914
24.730000,0.526426,0.521900,0.004550,0.139371,-0.002502,0.442914
24.740000,0.526426,0.521925,0.004525,0.139416,-0.002488,0.442914
24.750000,0.526426,0.521950,0.004501,0.139461,-0.002474,0.442914
24.760000,0.526426,0.521974,0.004476,0.139506,-0.002461,0.442914
24.770000,0.526426,0.521999,0.004452,0.139551,-0.002447,0.442914
24.780000,0.526426,0.522023,0.004427,0.139595,-0.002434,0.442915
24.790000,0.526426,0.522047,0.004403,0.139639,-0.002421,0.442915
24.800000,0.526426,0.522071,0.004379,0.139683,-0.002407,0.442915
24.810000,0.526426,0.522095,0.004355,0.139726,-0.002394,0.442915
24.820000,0.526426,0.522118,0.004331,0.139770,-0.002381,0.442915
24.830000,0.526426,0.522142,0.004308,0.139813,-0.002368,0.442915
24.840000,0.526426,0.522165,0.004284,0.139856,-0.002355,0.442916
24.850000,0.526426,0.522188,0.004261,0.139898,-0.002342,0.442916
24.860000,0.526426,0.522212,0.004237,0.139940,-0.002329,0.442916
24.870000,0.526426,0.522235,0.004214,0.139983,-0.002317,0.442916
24.880000,0.526426,0.522258,0.004191,0.140025,-0.002304,0.442916
24.890000,0.526426,0.522280,0.004168,0.140066,-0.002291,0.442916
24.900000,0.526426,0.522303,0.004145,0.140108,-0.002279,0.442917
24.910000,0.526426,0.522326,0.004123,0.140149,-0.002266,0.442917
24.920000,0.526426,0.522348,0.004100,0.140190,-0.002254,0.442917
24.930000,0.526426,0.522370,0.004078,0.140231,-0.002242,0.442917
24.940000,0.526426,0.522393,0.004055,0.140271,-0.002230,0.442917
24.950000,0.526426,0.522415,0.004033,0.140312,-0.002217,0.442917
24.960000,0.526426,0.522436,0.004011,0.140352,-0.002205,0.442917
24.970000,0.526426,0.522458,0.003989,0.140392,-0.002193,0.442918
24.980000,0.526426,0.522480,0.003968,0.140431,-0.002181,0.442918
24.990000,0.526426,0.522502,0.003946,0.140471,-0.002169,0.442918
25.000000,0.526426,0.522523,0.003924,0.140510,-0.002157,0.442918
25.010000,0.526426,0.522544,0.003903,0.140549,-0.002146,0.442918
25.020000,0.526426,0.522566,0.003881,0.140588,-0.002134,0.442918
25.030000,0.526426,0.522587,0.003860,0.140626,-0.002122,0.442918
25.040000,0.526426,0.522608,0.003839,0.140665,-0.002111,0.442919
25.050000,0.526426,0.522629,0.003818,0.140703,-0.002099,0.442919
25.060000,0.526426,0.522649,0.003797,0.140741,-0.002088,0.442919
25.070000,0.526426,0.522670,0.003777,0.140779,-0.002076,0.442919
25.080000,0.526426,0.522690,0.003756,0.140816,-0.002065,0.442919
25.090000,0.526426,0.522711,0.003735,0.140854,-0.002053,0.442919
25.100000,0.526426,0.522731,0.003715,0.140891,-0.002042,0.442919
25.110000,0.526426,0.522751,0.003695,0.140928,-0.002031,0.442920
25.120000,0.526426,0.522772,0.003674,0.140964,-0.002020,0.442920
25.130000,0.526426,0.522791,0.003654,0.141001,-0.002009,0.442920
25.140000,0.526426,0.522811,0.003634,0.141037,-0.001998,0.442920
25.150000,0.526426,0.522831,0.003614,0.141073,-0.001987,0.442920
25.160000,0.526426,0.522851,0.003595,0.141109,-0.001976,0.442920
25.170000,0.526426,0.522870,0.003575,0.141145,-0.001965,0.442920
25.180000,0.526426,0.522890,0.003555,0.141181,-0.001955,0.442921
25.190000,0.526426,0.522909,0.003536,0.141216,-0.001944,0.442921
25.200000,0.526426,0.522928,0.003517,0.141251,-0.001933,0.442921
25.210000,0.526426,0.522947,0.003497,0.141286,-0.001923,0.442921
25.220000,0.526426,0.522966,0.003478,0.141321,-0.001912,0.442921
25.230000,0.526426,0.522985,0.003459,0.141356,-0.001902,0.442921
25.240000,0.526426,0.523004,0.003440,0.141390,-0.001891,0.442921
25.250000,0.526426,0.523023,0.003422,0.141424,-0.001881,0.442921
25.260000,0.526426,0.523042,0.003403,0.141458,-0.001871,0.442922
25.270000,0.526426,0.523060,0.003384,0.141492,-0.001861,0.442922
25.280000,0.526426,0.523078,0.003366,0.141526,-0.001850,0.442922
25.290000,0.526426,0.523097,0.003347,0.141559,-0.001840,0.442922
25.300000,0.526426,0.523115,0.003329,0.141593,-0.001830,0.442922
25.310000,0.526426,0.523133,0.003311,0.141626,-0.001820,0.442922
25.320000,0.526426,0.523151,0.003293,0.141659,-0.001810,0.442922
25.330000,0.526426,0.523169,0.003275,0.141691,-0.001800,0.442922
25.340000,0.526426,0.523187,0.003257,0.141724,-0.001790,0.442923
25.350000,0.526426,0.523204,0.003239,0.141756,-0.001781,0.442923
25.360000,0.526426,0.523222,0.003221,0.141788,-0.001771,0.442923
25.370000,0.526426,0.523240,0.003204,0.141821,-0.001761,0.442923
25.380000,0.526426,0.523257,0.003186,0.141852,-0.001752,0.442923
25.390000,0.526426,0.523274,0.003169,0.141884,-0.001742,0.442923
25.400000,0.526426,0.523292,0.003152,0.141916,-0.001733,0.442923
25.410000,0.526426,0.523309,0.003134,0.141947,-0.001723,0.442923
25.420000,0.526426,0.523326,0.003117,0.141978,-0.001714,0.442924
25.430000,0.526426,0.523343,0.003100,0.142009,-0.001704,0.442924
25.440000,0.526426,0.523360,0.003083,0.142040,-0.001695,0.442924
25.450000,0.526426,0.523376,0.003066,0.142071,-0.001686,0.442924
25.460000,0.526426,0.523393,0.003050,0.142101,-0.001676,0.442924
25.470000,0.526426,0.523410,0.003033,0.142131,-0.001667,0.442924
25.480000,0.526426,0.523426,0.003016,0.142162,-0.001658,0.442924
25.490000,0.526426,0.523442,0.003000,0.142192,-0.001649,0.442924
25.500000,0.526426,0.523459,0.002983,0.142221,-0.001640,0.442924
25.510000,0.526426,0.523475,0.002967,0.142251,-0.001631,0.442925
25.520000,0.526426,0.523491,0.002951,0.142281,-0.001622,0.442925
25.530000,0.526426,0.523507,0.002935,0.142310,-0.001613,0.442925
25.540000,0.526426,0.523523,0.002919,0.142339,-0.001605,0.442925
25.550000,0.526426,0.523539,0.002903,0.142368,-0.001596,0.442925
25.560000,0.526426,0.523555,0.002887,0.142397,-0.001587,0.442925
25.570000,0.526426,0.523570,0.002871,0.142426,-0.001578,0.442925
25.580000,0.526426,0.523586,0.002855,0.142454,-0.001570,0.442925
25.590000,0.526426,0.523602,0.002840,0.142483,-0.001561,0.442925
25.600000,0.526426,0.523617,0.002824,0.142511,-0.001553,0.442926
25.610000,0.526426,0.523632,0.002809,0.142539,-0.001544,0.442926
25.620000,0.526426,0.523648,0.002793,0.142567,-0.001536,0.442926
25.630000,0.526426,0.523663,0.002778,0.142595,-0.001527,0.442926
25.640000,0.526426,0.523678,0.002763,0.142622,-0.001519,0.442926
25.650000,0.526426,0.523693,0.002748,0.142650,-0.001511,0.442926
25.660000,0.526426,0.523708,0.002733,0.142677,-0.001502,0.442926
25.670000,0.526426,0.523723,0.002718,0.142704,-0.001494,0.442926
25.680000,0.526426,0.523738,0.002703,0.142731,-0.001486,0.442926
25.690000,0.526426,0.523752,0.002688,0.142758,-0.001478,0.442926
25.700000,0.526426,0.523767,0.002674,0.142785,-0.001470,0.442927
25.710000,0.526426,0.523781,0.002659,0.142812,-0.001462,0.442927
25.720000,0.526426,0.523796,0.002644,0.142838,-0.001454,0.442927
25.730000,0.526426,0.523810,0.002630,0.142864,-0.001446,0.442927
25.740000,0.526426,0.523825,0.002616,0.142890,-0.001438,0.442927
25.750000,0.526426,0.523839,0.002601,0.142917,-0.001430,0.442927
25.760000,0.526426,0.523853,0.002587,0.142942,-0.001422,0.442927
25.770000,0.526426,0.523867,0.002573,0.142968,-0.001414,0.442927
25.780000,0.526426,0.523881,0.002559,0.142994,-0.001407,0.442927
25.790000,0.526426,0.523895,0.002545,0.143019,-0.001399,0.442927
25.800000,0.526426,0.523909,0.002531,0.143044,-0.001391,0.442928
25.810000,0.526426,0.523923,0.002517,0.143070,-0.001384,0.442928
25.820000,0.526426,0.523936,0.002503,0.143095,-0.001376,0.442928
25.830000,0.526426,0.523950,0.002490,0.143120,-0.001369,0.442928
25.840000,0.526426,0.523963,0.002476,0.143144,-0.001361,0.442928
25.850000,0.526426,0.523977,0.002462,0.143169,-0.001354,0.442928
25.860000,0.526426,0.523990,0.002449,0.143193,-0.001346,0.442928
25.870000,0.526426,0.524004,0.002436,0.143218,-0.001339,0.442928
25.880000,0.526426,0.524017,0.002422,0.143242,-0.001332,0.442928
25.890000,0.526426,0.524030,0.002409,0.143266,-0.001324,0.442928
25.900000,0.526426,0.524043,0.002396,0.143290,-0.001317,0.442928
25.910000,0.526426,0.524056,0.002383,0.143314,-0.001310,0.442929
25.920000,0.526426,0.524069,0.002370,0.143338,-0.001303,0.442929
25.930000,0.526426,0.524082,0.002357,0.143361,-0.001296,0.442929
25.940000,0.526426,0.524095,0.002344,0.143385,-0.001289,0.442929
25.950000,0.526426,0.524107,0.002331,0.143408,-0.001282,0.442929
25.960000,0.526426,0.524120,0.002318,0.143431,-0.001275,0.442929
25.970000,0.526426,0.524133,0.002306,0.143454,-0.001268,0.442929
25.980000,0.526426,0.524145,0.002293,0.143477,-0.001261,0.442929
25.990000,0.526426,0.524158,0.002281,0.143500,-0.001254,0.442929
26.000000,0.526426,0.524170,0.002268,0.143523,-0.001247,0.442929
26.010000,0.526426,0.524182,0.002256,0.143545,-0.001240,0.442929
26.020000,0.526426,0.524195,0.002243,0.143568,-0.001233,0.442929
26.030000,0.526426,0.524207,0.002231,0.143590,-0.001227,0.442930
26.040000,0.526426,0.524219,0.002219,0.143612,-0.001220,0.442930
26.050000,0.526426,0.524231,0.002207,0.143634,-0.001213,0.442930
26.060000,0.526426,0.524243,0.002195,0.143656,-0.001207,0.442930
26.070000,0.526426,0.524255,0.002183,0.143678,-0.001200,0.442930
26.080000,0.526426,0.524267,0.002171,0.143700,-0.001193,0.442930
26.090000,0.526426,0.524279,0.002159,0.143721,-0.001187,0.442930
26.100000,0.526426,0.524290,0.002147,0.143743,-0.001180,0.442930
26.110000,0.526426,0.524302,0.002135,0.143764,-0.001174,0.442930
26.120000,0.526426,0.524314,0.002124,0.143785,-0.001167,0.442930
26.130000,0.526426,0.524325,0.002112,0.143806,-0.001161,0.442930
26.140000,0.526426,0.524337,0.002101,0.143827,-0.001155,0.442930
26.150000,0.526426,0.524348,0.002089,0.143848,-0.001148,0.442931
26.160000,0.526426,0.524360,0.002078,0.143869,-0.001142,0.442931
26.170000,0.526426,0.524371,0.002066,0.143890,-0.001136,0.442931
26.180000,0.526426,0.524382,0.002055,0.143910,-0.001130,0.442931
26.190000,0.526426,0.524393,0.002044,0.143931,-0.001124,0.442931
26.200000,0.526426,0.524404,0.002033,0.143951,-0.001117,0.442931
26.210000,0.526426,0.524415,0.002021,0.143971,-0.001111,0.442931
26.220000,0.526426,0.524426,0.002010,0.143991,-0.001105,0.442931
26.230000,0.526426,0.524437,0.001999,0.144011,-0.001099,0.442931
26.240000,0.526426,0.524448,0.001988,0.144031,-0.001093,0.442931
26.250000,0.526426,0.524459,0.001978,0.144051,-0.001087,0.442931
26.260000,0.526426,0.524470,0.001967,0.144071,-0.001081,0.442931
26.270000,0.526426,0.524481,0.001956,0.144090,-0.001075,0.442931
26.280000,0.526426,0.524491,0.001945,0.144110,-0.001069,0.442931
26.290000,0.526426,0.524502,0.001935,0.144129,-0.001064,0.442932
26.300000,0.526426,0.524512,0.001924,0.144148,-0.001058,0.442932
26.310000,0.526426,0.524523,0.001914,0.144167,-0.001052,0.442932
26.320000,0.526426,0.524533,0.001903,0.144186,-0.001046,0.442932
26.330000,0.526426,0.524543,0.001893,0.144205,-0.001041,0.442932
26.340000,0.526426,0.524554,0.001882,0.144224,-0.001035,0.442932
26.350000,0.526426,0.524564,0.001872,0.144243,-0.001029,0.442932
26.360000,0.526426,0.524574,0.001862,0.144262,-0.001024,0.442932
26.370000,0.526426,0.524584,0.001852,0.144280,-0.001018,0.442932
26.380000,0.526426,0.524594,0.001842,0.144298,-0.001012,0.442932
26.390000,0.526426,0.524604,0.001831,0.144317,-0.001007,0.442932
26.400000,0.526426,0.524614,0.001821,0.144335,-0.001001,0.442932
26.410000,0.526426,0.524624,0.001811,0.144353,-0.000996,0.442932
26.420000,0.526426,0.524634,0.001802,0.144371,-0.000990,0.442932
26.430000,0.526426,0.524644,0.001792,0.144389,-0.000985,0.442933
26.440000,0.526426,0.524654,0.001782,0.144407,-0.000980,0.442933
26.450000,0.526426,0.524663,0.001772,0.144425,-0.000974,0.442933
26.460000,0.526426,0.524673,0.001763,0.144442,-0.000969,0.442933
26.470000,0.526426,0.524683,0.001753,0.144460,-0.000964,0.442933
26.480000,0.526426,0.524692,0.001743,0.144477,-0.000958,0.442933
26.490000,0.526426,0.524702,0.001734,0.144494,-0.000953,0.442933
26.500000,0.526426,0.524711,0.001724,0.144512,-0.000948,0.442933
26.510000,0.526426,0.524720,0.001715,0.144529,-0.000943,0.442933
26.520000,0.526426,0.524730,0.001705,0.144546,-0.000938,0.442933
26.530000,0.526426,0.524739,0.001696,0.144563,-0.000932,0.442933
26.540000,0.526426,0.524748,0.001687,0.144580,-0.000927,0.442933
26.550000,0.526426,0.524757,0.001678,0.144597,-0.000922,0.442933
26.560000,0.526426,0.524766,0.001668,0.144613,-0.000917,0.442933
26.570000,0.526426,0.524776,0.001659,0.144630,-0.000912,0.442933
26.580000,0.526426,0.524785,0.001650,0.144646,-0.000907,0.442933
26.590000,0.526426,0.524794,0.001641,0.144663,-0.000902,0.442934
26.600000,0.526426,0.524802,0.001632,0.144679,-0.000897,0.442934
26.610000,0.526426,0.524811,0.001623,0.144695,-0.000892,0.442934
26.620000,0.526426,0.524820,0.001614,0.144711,-0.000888,0.442934
26.630000,0.526426,0.524829,0.001606,0.144727,-0.000883,0.442934
26.640000,0.526426,0.524838,0.001597,0.144743,-0.000878,0.442934
26.650000,0.526426,0.524846,0.001588,0.144759,-0.000873,0.442934
26.660000,0.526426,0.524855,0.001579,0.144775,-0.000868,0.442934
26.670000,0.526426,0.524864,0.001571,0.144791,-0.000864,0.442934
26.680000,0.526426,0.524872,0.001562,0.144806,-0.000859,0.442934
26.690000,0.526426,0.524881,0.001554,0.144822,-0.000854,0.442934
26.700000,0.526426,0.524889,0.001545,0.144837,-0.000849,0.442934
26.710000,0.526426,0.524897,0.001537,0.144853,-0.000845,0.442934
26.720000,0.526426,0.524906,0.001528,0.144868,-0.000840,0.442934
26.730000,0.526426,0.524914,0.001520,0.144883,-0.000836,0.442934
26.740000,0.526426,0.524922,0.001512,0.144898,-0.000831,0.442934
26.750000,0.526426,0.524931,0.001503,0.144913,-0.000827,0.442934
26.760000,0.526426,0.524939,0.001495,0.144928,-0.000822,0.442935
26.770000,0.526426,0.524947,0.001487,0.144943,-0.000817,0.442935
26.780000,0.526426,0.524955,0.001479,0.144958,-0.000813,0.442935
26.790000,0.526426,0.524963,0.001471,0.144973,-0.000809,0.442935
26.800000,0.526426,0.524971,0.001463,0.144987,-0.000804,0.442935
26.810000,0.526426,0.524979,0.001455,0.145002,-0.000800,0.442935
26.820000,0.526426,0.524987,0.001447,0.145016,-0.000795,0.442935
26.830000,0.526426,0.524995,0.001439,0.145031,-0.000791,0.442935
26.840000,0.526426,0.525003,0.001431,0.145045,-0.000787,0.442935
26.850000,0.526426,0.525010,0.001423,0.145059,-0.000782,0.442935
26.860000,0.526426,0.525018,0.001415,0.145074,-0.000778,0.442935
26.870000,0.526426,0.525026,0.001408,0.145088,-0.000774,0.442935
26.880000,0.526426,0.525033,0.001400,0.145102,-0.000770,0.442935
26.890000,0.526426,0.525041,0.001392,0.145116,-0.000765,0.442935
26.900000,0.526426,0.525049,0.001385,0.145129,-0.000761,0.442935
26.910000,0.526426,0.525056,0.001377,0.145143,-0.000757,0.442935
26.920000,0.526426,0.525064,0.001370,0.145157,-0.000753,0.442935
26.930000,0.526426,0.525071,0.001362,0.145170,-0.000749,0.442935
26.940000,0.526426,0.525079,0.001355,0.145184,-0.000745,0.442935
26.950000,0.526426,0.525086,0.001347,0.145197,-0.000741,0.442936
26.960000,0.526426,0.525093,0.001340,0.145211,-0.000737,0.442936
26.970000,0.526426,0.525100,0.001333,0.145224,-0.000733,0.442936
26.980000,0.526426,0.525108,0.001325,0.145237,-0.000729,0.442936
26.990000,0.526426,0.525115,0.001318,0.145251,-0.000725,0.442936
27.000000,0.526426,0.525122,0.001311,0.145264,-0.000721,0.442936
27.010000,0.526426,0.525129,0.001304,0.145277,-0.000717,0.442936
27.020000,0.526426,0.525136,0.001297,0.145290,-0.000713,0.442936
27.030000,0.526426,0.525143,0.001289,0.145303,-0.000709,0.442936
27.040000,0.526426,0.525150,0.001282,0.145315,-0.000705,0.442936
27.050000,0.526426,0.525157,0.001275,0.145328,-0.000701,0.442936
27.060000,0.526426,0.525164,0.001268,0.145341,-0.000697,0.442936
27.070000,0.526426,0.525171,0.001262,0.145354,-0.000694,0.442936
27.080000,0.526426,0.525178,0.001255,0.145366,-0.000690,0.442936
27.090000,0.526426,0.525185,0.001248,0.145379,-0.000686,0.442936
27.100000,0.526426,0.525192,0.001241,0.145391,-0.000682,0.442936
27.110000,0.526426,0.525198,0.001234,0.145403,-0.000678,0.442936
27.120000,0.526426,0.525205,0.001227,0.145416,-0.000675,0.442936
27.130000,0.526426,0.525212,0.001221,0.145428,-0.000671,0.442936
27.140000,0.526426,0.525218,0.001214,0.145440,-0.000667,0.442936
27.150000,0.526426,0.525225,0.001207,0.145452,-0.000664,0.442936
27.160000,0.526426,0.525232,0.001201,0.145464,-0.000660,0.442937
27.170000,0.526426,0.525238,0.001194,0.145476,-0.000657,0.442937
27.180000,0.526426,0.525245,0.001188,0.145488,-0.000653,0.442937
27.190000,0.526426,0.525251,0.001181,0.145500,-0.000649,0.442937
27.200000,0.526426,0.525258,0.001175,0.145511,-0.000646,0.442937
27.210000,0.526426,0.525264,0.001168,0.145523,-0.000642,0.442937
27.220000,0.526426,0.525270,0.001162,0.145535,-0.000639,0.442937
27.230000,0.526426,0.525277,0.001156,0.145546,-0.000635,0.442937
27.240000,0.526426,0.525283,0.001149,0.145558,-0.000632,0.442937
27.250000,0.526426,0.525289,0.001143,0.145569,-0.000628,0.442937
27.260000,0.526426,0.525295,0.001137,0.145581,-0.000625,0.442937
27.270000,0.526426,0.525301,0.001131,0.145592,-0.000621,0.442937
27.280000,0.526426,0.525308,0.001124,0.145603,-0.000618,0.442937
27.290000,0.526426,0.525314,0.001118,0.145614,-0.000615,0.442937
27.300000,0.526426,0.525320,0.001112,0.145625,-0.000611,0.442937
27.310000,0.526426,0.525326,0.001106,0.145636,-0.000608,0.442937
27.320000,0.526426,0.525332,0.001100,0.145647,-0.000605,0.442937
27.330000,0.526426,0.525338,0.001094,0.145658,-0.000601,0.442937
27.340000,0.526426,0.525344,0.001088,0.145669,-0.000598,0.442937
27.350000,0.526426,0.525350,0.001082,0.145680,-0.000595,0.442937
27.360000,0.526426,0.525356,0.001076,0.145691,-0.000592,0.442937
27.370000,0.526426,0.525361,0.001070,0.145702,-0.000588,0.442937
27.380000,0.526426,0.525367,0.001064,0.145712,-0.000585,0.442937
27.390000,0.526426,0.525373,0.001059,0.145723,-0.000582,0.442938
27.400000,0.526426,0.525379,0.001053,0.145733,-0.000579,0.442938
27.410000,0.526426,0.525385,0.001047,0.145744,-0.000576,0.442938
27.420000,0.526426,0.525390,0.001041,0.145754,-0.000572,0.442938
27.430000,0.526426,0.525396,0.001036,0.145765,-0.000569,0.442938
27.440000,0.526426,0.525402,0.001030,0.145775,-0.000566,0.442938
27.450000,0.526426,0.525407,0.001024,0.145785,-0.000563,0.442938
27.460000,0.526426,0.525413,0.001019,0.145795,-0.000560,0.442938
27.470000,0.526426,0.525418,0.001013,0.145805,-0.000557,0.442938
27.480000,0.526426,0.525424,0.001008,0.145815,-0.000554,0.442938
27.490000,0.526426,0.525429,0.001002,0.145825,-0.000551,0.442938
